ID_Aluno,Idade,Disponibilidade_3_Meses,capital,Computador,Móvel Próprio,Móvel Compartilhado,4G,Wifi,Redes_sociais,Propaganda,Anuncio_CE,indicacao,Outro,Trabalha_Estuda,Trabalha_meses,Disponivel,renda_percapita,dias_espera_inicio_0-40,dias_espera_inicio_40-60,dias_espera_inicio_60-80,dias_espera_inicio_80-100,dias_espera_inicio_100+,Tipo_escola_scholarship,Escolaridade_Cursando o Ensino Superior,Escolaridade_Ensino Médio concluído,Escolaridade_Ensino Médio concluído e não estudando,Escolaridade_Ensino Superior concluído,Estado_RS,Estado_SC,Estado_SP,Trabalhando_Sim,Estudando_Sim,Concluiu_EAD_1,Aprender_EAD_Muito eu tenho uma rotina definida para participar de cursos a distância,Aprender_EAD_Não sei dizer,Aprender_EAD_Quase nada,Disponibilidade_Tutoria_Sim,Renda_Familiar_Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Renda_Familiar_Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Renda_Familiar_Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Renda_Familiar_Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Renda_Familiar_Mais que 5 salários mínimos (mais que R$5.500),Horario_Estudando_Já concluí,Horario_Estudando_Manhã,Horario_Estudando_Noite,Horario_Estudando_Tarde,Faixa_Pessoas_Casa_Pessoas_Casa_4-6,Faixa_Pessoas_Casa_Pessoas_Casa_7-10,Faixa_Pessoas_Casa_Pessoas_Casa_Mais_que_10
1649,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1657,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1658,0.3076923076923077,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1659,0.15384615384615374,0.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.01381048387096774,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1667,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1668,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1669,0.3076923076923077,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1677,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1678,0.3076923076923077,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.023790322580645163,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1679,0.3076923076923077,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1687,0.07692307692307687,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1688,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1689,0.15384615384615374,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1697,0.3076923076923077,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1698,0.3076923076923077,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,1,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1699,0.3076923076923077,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1707,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1708,0.3846153846153846,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1709,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1717,0.15384615384615374,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.007822580645161292,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1718,0.23076923076923084,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1719,0.07692307692307687,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.12358870967741938,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1727,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.023790322580645163,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1728,0.15384615384615374,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1729,0.15384615384615374,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1737,0.23076923076923084,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1738,0.4615384615384617,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1653225806451613,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1739,0.15384615384615374,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.12903225806451613,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1747,0.3076923076923077,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,1,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1748,0.3846153846153846,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1749,0.15384615384615374,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1757,0.4615384615384617,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0020161290322580627,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1758,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1759,0.4615384615384617,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1767,0.3846153846153846,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1768,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1769,0.07692307692307687,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.17016129032258065,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1777,0.3076923076923077,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1778,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1779,0.23076923076923084,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1787,0.23076923076923084,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1788,0.15384615384615374,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1789,0.23076923076923084,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1797,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.17016129032258065,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1798,0.23076923076923084,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1799,0.07692307692307687,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1807,0.15384615384615374,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1808,0.3076923076923077,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1809,0.15384615384615374,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1817,0.4615384615384617,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.17016129032258065,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1818,0.4615384615384617,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0.12903225806451613,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1819,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1827,0.3846153846153846,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.12903225806451613,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1828,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1829,0.15384615384615374,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.0020161290322580627,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1837,0.15384615384615374,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1838,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.22580645161290325,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1839,0.4615384615384617,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1847,0.23076923076923084,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1848,0.15384615384615374,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1849,0.4615384615384617,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.023790322580645163,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1857,0.3846153846153846,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.01381048387096774,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1858,0.15384615384615374,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1859,0.23076923076923084,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1867,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1868,0.3076923076923077,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1869,0.07692307692307687,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1877,0.07692307692307687,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1878,0.23076923076923084,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1879,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1887,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.23790322580645165,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1888,0.4615384615384617,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1889,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.17016129032258065,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1897,0.23076923076923084,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1898,0.4615384615384617,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1899,0.23076923076923084,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.09564516129032259,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1907,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1908,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.07701612903225807,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1909,0.4615384615384617,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1917,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1918,0.3076923076923077,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1919,0.23076923076923084,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1927,0.23076923076923084,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1928,0.3076923076923077,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1929,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,1,1,0.10362903225806452,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1937,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1938,0.3076923076923077,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1939,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1947,0.3846153846153846,0.0,0.0,0,1,0,1,1,1,0,0,0,0,1,1,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1948,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.1870967741935484,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1949,0.15384615384615374,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1957,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1958,0.23076923076923084,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1959,0.3846153846153846,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1968,0.23076923076923084,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1969,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1977,0.3076923076923077,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1978,0.3846153846153846,0.0,0.0,0,0,1,0,1,0,1,0,0,0,0,1,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1979,0.23076923076923084,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1987,0.4615384615384617,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.023790322580645163,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1988,0.3076923076923077,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,1,1,0.03225806451612903,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1989,0.07692307692307687,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
